Country,Year,Area Code (M49)_x,Element Code_x,Year Code_x,Value_x,Area Code (M49)_y,Element Code_y,Item Code,Year Code_y,Value_y,Magnitude,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,Total Affected,Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Current_account_balance_pct_of_GDP,External_debt_stocks_pct_of_GNI,Foreign_direct_investment_net_inflows_pct_of_GDP
Croatia,2015.0,191.0,5411.06462585034,2015.0,66060.76744897959,191.0,529.6,3010.0,2015.0,2520694.6,100.0,10.0,14.0,2015.0,10.0,16.0,0.0,0.0,1200.0,1200.0,0.0,0.0,75.55797677,2.81569132776122,19.4905310721105,0.95805116174867
Croatia,2017.0,191.0,5411.399317406143,2017.0,68312.54085324232,191.0,529.6,3010.0,2017.0,2469550.6,22.5,8.0,13.0,2017.0,8.0,14.5,0.0,40.0,4000.0,4040.0,80500.0,103019.0,78.14100176,4.05033996072395,19.4905310721105,3.23999605818927
Croatia,2018.0,191.0,5406.903846153846,2018.0,78557.697,191.0,529.6,3010.0,2018.0,2442903.8,0.0,3.0,10.0,2018.0,3.0,18.0,0.0,0.0,450.0,471.0,0.0,0.0,80.04959626,1.21879362311209,19.4905310721105,2.66911435553493
Croatia,2019.0,191.0,5408.068965517241,2019.0,79375.3927586207,191.0,529.6,3010.0,2019.0,2422563.2,0.0,5.0,12.0,2019.0,5.0,15.0,1.0,5.0,60.0,65.0,0.0,0.0,81.50030941,2.63940414879378,19.4905310721105,6.47277176941678
Croatia,2020.0,191.0,5408.187969924812,2020.0,79172.45124060151,191.0,529.6,3010.0,2020.0,2404772.6,5.9,7.5,25.5,2020.0,7.5,25.5,4.5,31.5,104685.5,114174.5,6511700.0,7892425.5,82.50568385,-0.79471642197724,19.4905310721105,2.53910439982718
Croatia,2022.0,191.0,5408.271062271062,2022.0,71723.58395604395,191.0,529.6,3010.0,2022.0,2376695.0,20.0,8.5,20.5,2022.0,10.5,7.5,365.5,0.0,0.0,0.0,0.0,0.0,93.29460735,-3.68078262891498,19.4905310721105,5.51610421858619
Croatia,2023.0,191.0,5395.908333333334,2023.0,70334.24416666667,191.0,529.6,3010.0,2023.0,2367805.8,0.0,6.333333333333333,10.0,2023.0,6.666666666666667,12.333333333333334,187.33333333333334,33.333333333333336,2059.0,2092.3333333333335,0.0,0.0,97.13499264,0.753574362369111,19.4905310721105,3.95990588027565
France,2000.0,250.0,5411.78364116095,2000.0,1093714.0604221635,250.0,529.6,3010.0,2000.0,35715126.8,21.666666666666668,9.5,8.666666666666666,2000.0,9.5,10.666666666666666,1.8333333333333333,1.5,1550.0,1584.8333333333333,0.0,0.0,54.89515197,1.1848394944316,19.4905310721105,3.04117027418416
France,2001.0,250.0,5411.784210526316,2001.0,1056953.0524736843,250.0,529.6,3010.0,2001.0,35944301.4,12494.142857142857,5.571428571428571,9.571428571428571,2001.0,5.714285714285714,11.285714285714286,2.4285714285714284,17.285714285714285,2770.1428571428573,2787.4285714285716,18907.14285714286,33495.57142857143,56.44657635,1.52989945223821,19.4905310721105,3.65899790543178
France,2002.0,250.0,5411.780678851175,2002.0,1099436.0199477805,250.0,529.6,3010.0,2002.0,36175914.4,2620.0,9.5,19.5,2002.0,9.5,20.75,7.5,0.75,3262.5,3263.25,297750.0,519254.25,57.34184015,1.18270439802011,19.4905310721105,3.45413596292303
France,2003.0,250.0,5411.780678851175,2003.0,1034544.3742297649,250.0,529.6,3010.0,2003.0,36406469.8,63.833333333333336,6.0,8.0,2003.0,6.0,14.333333333333334,3251.8333333333335,12.333333333333334,5000.0,5012.333333333333,983341.6666666666,1676811.1666666667,58.64355298,0.871063406872808,19.4905310721105,2.30782482603352
France,2004.0,250.0,5411.780678851175,2004.0,1080034.242767624,250.0,529.6,3010.0,2004.0,36647420.0,0.0,8.0,17.0,2004.0,8.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,60.21357973,0.434470120439983,19.4905310721105,1.68777447237363
France,2005.0,250.0,5411.780678851175,2005.0,1055157.3281723238,250.0,529.6,3010.0,2005.0,36896793.0,2369.1,9.8,18.4,2005.0,10.2,21.8,2.6,0.0,800.0,800.0,2000.0,3212.6,62.25647853,-0.0065091917770309,19.4905310721105,3.88373065839251
France,2006.0,250.0,5411.784776902887,2006.0,1032840.809816273,250.0,529.6,3010.0,2006.0,37138512.0,56.666666666666664,6.666666666666667,12.666666666666666,2006.0,6.666666666666667,15.666666666666666,464.3333333333333,0.6666666666666666,200.0,200.66666666666666,0.0,0.0,64.26483222,0.0221896585541474,19.4905310721105,3.40646118259264
France,2007.0,250.0,5411.78125,2007.0,1025170.7574479167,250.0,529.6,3010.0,2007.0,37365165.8,0.0,2.3333333333333335,22.0,2007.0,2.3333333333333335,23.666666666666668,1.6666666666666667,0.0,400.0,400.0,83333.33333333333,126075.33333333333,66.09810297,-0.328279950461903,19.4905310721105,3.15449449926763
France,2008.0,250.0,5411.780678851175,2008.0,1049878.304229765,250.0,529.6,3010.0,2008.0,37577989.4,107.5,7.0,6.5,2008.0,7.0,7.0,1.5,3.0,1050.0,1353.0,40000.0,58278.5,68.63567228,-0.962244945077225,19.4905310721105,2.32326700027606
France,2009.0,250.0,5411.780678851175,2009.0,1065522.156631854,250.0,529.6,3010.0,2009.0,37780089.4,29.4,4.4,12.2,2009.0,4.4,13.4,3.6,40.0,0.0,40.0,640000.0,935786.8,68.39164268,-0.81848014778611,19.4905310721105,0.682311492843149
France,2010.0,250.0,5412.036363636364,2010.0,1030248.7112727272,250.0,529.6,3010.0,2010.0,37972293.0,40.25,7.75,23.5,2010.0,8.25,11.0,20.5,19.75,125250.0,125269.75,1432500.0,2060757.0,69.51329329,-0.832545468638349,19.4905310721105,1.46961673029144
France,2011.0,250.0,5412.036363636364,2011.0,1042538.9026233766,250.0,529.6,3010.0,2011.0,38162226.2,70.0,11.5,9.5,2011.0,11.5,12.5,3.0,0.0,1150.0,1150.0,0.0,0.0,71.70772361,-1.02802797917579,19.4905310721105,1.54005293306163
France,2012.0,250.0,5412.036363636364,2012.0,1019013.3722597403,250.0,529.6,3010.0,2012.0,38351360.8,0.0,2.0,0.0,2012.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,73.19159161,-1.22530807843013,19.4905310721105,1.22790071519382
France,2013.0,250.0,5412.036363636364,2013.0,1014622.9522337663,250.0,529.6,3010.0,2013.0,38539077.0,70.5,7.75,18.0,2013.0,7.75,19.75,1.5,0.0,2337.5,2337.5,163750.0,220498.0,74.26372907,-0.59799045690811,19.4905310721105,1.18823404938295
France,2014.0,250.0,5411.524804177546,2014.0,1049631.4324020888,250.0,529.6,3010.0,2014.0,38715124.8,21.428571428571427,5.857142857142857,14.428571428571429,2014.0,6.142857142857143,13.0,2.857142857142857,0.0,1400.0,1400.0,69285.71428571429,91807.42857142857,75.46845568,-0.962733699381151,19.4905310721105,0.176974174772525
France,2015.0,250.0,5411.524804177546,2015.0,1041924.7444125327,250.0,529.6,3010.0,2015.0,38857974.6,1021.9833333333332,8.333333333333334,16.0,2015.0,9.0,9.666666666666666,1099.3333333333333,0.0,250.0,250.0,308000.0,407634.0,75.55797677,-0.334528437032909,19.4905310721105,1.76596182973896
France,2016.0,250.0,5411.267015706806,2016.0,992531.115078534,250.0,529.6,3010.0,2016.0,38978880.4,0.0,5.0,28.0,2016.0,6.0,21.0,4.0,24.0,20000.0,20024.0,2400000.0,3136795.0,76.5112162,-0.538632351885894,19.4905310721105,1.44200321416196
France,2017.0,250.0,5411.267015706806,2017.0,1059640.0721465969,250.0,529.6,3010.0,2017.0,39109819.8,88.33333333333333,5.333333333333333,14.333333333333334,2017.0,5.333333333333333,15.333333333333334,1.0,7.666666666666667,4053.3333333333335,4061.0,183333.33333333334,234618.66666666666,78.14100176,-0.474615185215669,19.4905310721105,1.68928072199317
France,2018.0,250.0,5409.2208201892745,2018.0,1213369.2047003154,250.0,529.6,3010.0,2018.0,39254471.2,28.285714285714285,4.571428571428571,15.428571428571429,2018.0,4.714285714285714,13.714285714285714,3.4285714285714284,15.142857142857142,712.8571428571429,728.0,130285.71428571429,162756.2857142857,80.04959626,-0.735670615255371,19.4905310721105,2.78594184568695
France,2019.0,250.0,5409.445859872611,2019.0,1228284.0753503186,250.0,529.6,3010.0,2019.0,39387925.6,46.39,9.8,18.9,2019.0,10.1,14.1,145.1,2.7,321.5,324.2,41500.0,50920.1,81.50030941,0.587362764575748,19.4905310721105,1.96486943301562
France,2020.0,250.0,5408.202531645569,2020.0,1139472.521107595,250.0,529.6,3010.0,2020.0,39506343.8,0.0,5.25,14.125,2020.0,5.375,13.5,243.0,4.0,1954.375,1958.375,127500.0,154534.75,82.50568385,-2.00313613657686,19.4905310721105,0.731471704018579
France,2021.0,250.0,5407.990595611285,2021.0,1183470.1038557994,250.0,529.6,3010.0,2021.0,39624367.4,16.666666666666668,7.555555555555555,15.11111111111111,2021.0,7.555555555555555,17.11111111111111,0.2222222222222222,0.7777777777777778,266.1111111111111,266.8888888888889,625888.8888888889,724562.3333333334,86.38165694,0.244238511780542,19.4905310721105,3.30405312221271
France,2022.0,250.0,5407.618296529969,2022.0,1146999.0188958992,250.0,529.6,3010.0,2022.0,39747439.2,7.0,6.333333333333333,15.333333333333334,2022.0,7.166666666666667,11.5,802.1666666666666,13.0,10050.0,10063.0,0.0,0.0,93.29460735000002,-1.18259080268105,19.4905310721105,3.91856445477022
France,2023.0,250.0,5395.623188405797,2023.0,1142214.0992753622,250.0,529.6,3010.0,2023.0,39856573.2,70.2,9.625,10.875,2023.125,8.5,8.625,342.125,15.125,1298.5,65938.625,266875.0,274746.5,97.13499264,-0.993970970723725,19.4905310721105,0.288462113991059
Germany,2001.0,276.0,5412.852233676976,2001.0,1385197.337766323,276.0,529.6,3010.0,2001.0,49080723.4,100.0,7.0,6.0,2001.0,7.0,7.0,6.0,0.0,0.0,0.0,300000.0,531476.0,56.44657635,-0.17042466008937,19.4905310721105,2.89610853662772
Germany,2002.0,276.0,5412.852233676976,2002.0,1365280.4140206187,276.0,529.6,3010.0,2002.0,49149704.2,66.0,5.6,15.2,2002.0,5.6,17.2,9.8,25.4,66120.0,66145.4,2730000.0,4760921.6,57.34184015000001,1.98424702046954,19.4905310721105,2.43861371432105
Germany,2003.0,276.0,5412.852233676976,2003.0,1334046.382508591,276.0,529.6,3010.0,2003.0,49181945.0,0.0,5.0,3.0,2003.0,5.0,3.3333333333333335,3123.3333333333335,0.0,0.0,0.0,650000.0,1108391.3333333333,58.64355298,1.53250948753762,19.4905310721105,2.5802310174772
Germany,2004.0,276.0,5412.852233676976,2004.0,1420456.6318556701,276.0,529.6,3010.0,2004.0,49180215.2,102.4,6.5,8.5,2004.0,6.5,9.0,1.0,0.0,75.0,75.0,71000.0,117913.5,60.21357973,4.53374240243279,19.4905310721105,-0.715503012520617
Germany,2005.0,276.0,5412.8493150684935,2005.0,1396262.8567123287,276.0,529.6,3010.0,2005.0,49152939.0,45.25,6.75,16.0,2005.0,6.75,18.5,1.0,41.75,112.5,154.25,197500.0,317236.25,62.25647853,4.64324145764123,19.4905310721105,2.06799391408494
Germany,2006.0,276.0,5412.840677966102,2006.0,1365646.6348135592,276.0,529.6,3010.0,2006.0,48988859.2,-3.3333333333333335,4.5,16.666666666666668,2006.0,4.666666666666667,17.333333333333332,4.333333333333333,50.0,166.66666666666666,216.66666666666666,0.0,0.0,64.26483222,5.83661726884206,19.4905310721105,2.87049561649648
Germany,2007.0,276.0,5412.840677966102,2007.0,1415979.8900677967,276.0,529.6,3010.0,2007.0,48788308.2,66.66666666666667,3.3333333333333335,16.666666666666668,2007.0,3.3333333333333335,18.333333333333332,6.333333333333333,43.333333333333336,0.0,43.333333333333336,1833333.3333333333,2773655.0,66.09810297,6.70574096490581,19.4905310721105,1.4594247021417
Germany,2008.0,276.0,5412.840677966102,2008.0,1457179.8422711864,276.0,529.6,3010.0,2008.0,48670499.4,110.0,3.5,29.0,2008.0,4.5,2.0,4.0,0.0,0.0,0.0,1350000.0,1966907.0,68.63567228,5.57681458234834,19.4905310721105,0.812719205455151
Germany,2009.0,276.0,5412.840677966102,2009.0,1483555.2102033899,276.0,529.6,3010.0,2009.0,48567235.6,-14.9,6.5,17.0,2009.25,3.75,18.75,4.0,0.0,0.0,0.0,17500.0,25587.75,68.39164268,5.87415966958685,19.4905310721105,1.62945868783671
Germany,2010.0,276.0,5413.168918918919,2010.0,1466104.3059121622,276.0,529.6,3010.0,2010.0,48511326.8,32.5,8.25,21.25,2010.0,8.5,15.25,2.0,0.0,350.0,350.0,250000.0,359643.5,69.51329329,5.77101102573257,19.4905310721105,2.48078642393235
Germany,2012.0,276.0,5413.168918918919,2012.0,1506562.2667905407,276.0,529.6,3010.0,2012.0,48579801.6,0.0,7.0,3.5,2012.0,7.0,15.5,3.0,0.0,0.0,0.0,0.0,0.0,73.19159161,7.19271816687105,19.4905310721105,1.8189263536368
Germany,2013.0,276.0,5413.49494949495,2013.0,1486957.773131313,276.0,529.6,3010.0,2013.0,48669660.4,40.0,8.5,21.5,2013.0,8.75,20.75,5.25,0.5,150000.0,150000.5,4425000.0,5958494.25,74.26372907,6.72723104677662,19.4905310721105,1.76465787052263
Germany,2014.0,276.0,5413.49494949495,2014.0,1552893.4053198653,276.0,529.6,3010.0,2014.0,48848364.0,0.0,6.5,18.0,2014.0,6.5,19.5,4.0,0.5,0.0,0.5,200000.0,265011.5,75.46845568,7.19249005241927,19.4905310721105,0.437659919660916
Germany,2016.0,276.0,5413.168918918919,2016.0,1508369.0618918918,276.0,529.6,3010.0,2016.0,49486975.4,91554.92,5.0,31.0,2016.0,6.0,7.0,7.0,0.0,0.0,0.0,2000000.0,2613996.0,76.5112162,8.89985353214632,19.4905310721105,1.64319555960592
Germany,2017.0,276.0,5413.168918918919,2017.0,1524924.519662162,276.0,529.6,3010.0,2017.0,49664447.6,0.0,7.0,21.333333333333332,2017.0,7.0,23.0,2.0,8.0,200.0,208.0,299666.6666666667,383494.6666666667,78.14100176,8.08358573755333,19.4905310721105,2.89088052868023
Germany,2018.0,276.0,5414.083969465649,2018.0,1622116.3252290075,276.0,529.6,3010.0,2018.0,49806093.6,84.0,4.0,8.5,2018.0,4.0,9.0,2.5,6.0,0.0,6.0,294237.5,367569.0,80.04959626,8.44474369079797,19.4905310721105,4.00421026360441
Germany,2019.0,276.0,5413.346153846154,2019.0,1643048.6636153846,276.0,529.6,3010.0,2019.0,49911402.2,26.7,4.666666666666667,17.666666666666668,2019.0,4.666666666666667,24.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,81.50030941,7.88005874480123,19.4905310721105,1.90698688059703
Germany,2020.0,276.0,5407.633962264151,2020.0,1594228.636264151,276.0,529.6,3010.0,2020.0,49959573.4,0.0,2.0,9.0,2020.0,2.0,9.0,0.0,33.0,0.0,33.0,0.0,0.0,82.50568385,6.34985102790796,19.4905310721105,4.48666571074036
Germany,2021.0,276.0,5410.42084942085,2021.0,1611188.482779923,276.0,529.6,3010.0,2021.0,49997006.8,2862.943333333333,7.666666666666667,20.333333333333332,2021.0,7.666666666666667,22.0,75.66666666666667,334.6666666666667,200.0,534.6666666666666,13333333.333333334,15435375.666666666,86.38165694000001,6.93113737824586,19.4905310721105,2.93470785974787
Germany,2022.0,276.0,5410.042307692308,2022.0,1520978.9476538461,276.0,529.6,3010.0,2022.0,50152844.2,48.075,2.5,23.0,2022.0,3.5,17.5,2045.0,0.5,0.0,0.5,255789.0,274173.5,93.29460735,3.88506689580802,19.4905310721105,2.0947134896352
Germany,2023.0,276.0,5391.513157894737,2023.0,1484978.6894736842,276.0,529.6,3010.0,2023.0,50330638.8,0.0,9.0,12.25,2023.0,9.25,13.75,1595.0,0.0,0.0,0.0,0.0,0.0,97.13499264,5.55668585897884,19.4905310721105,1.71109200964451
India,2000.0,356.0,5412.151260504202,2000.0,5624865.896358543,356.0,529.6,3010.0,2000.0,633779275.6,24880.45,7.4,9.65,2000.05,7.25,11.6,140.5,2.7,5008644.3,5021247.0,74775.0,136214.2,54.89515197000001,-0.982342580017138,21.8228803066691,0.765211694280819
India,2001.0,356.0,5412.151260504202,2001.0,5674958.984005602,356.0,529.6,3010.0,2001.0,645455000.8,5243.128571428571,6.9523809523809526,7.571428571428571,2001.0,7.0,9.523809523809524,1002.1428571428571,7945.333333333333,1193280.4285714286,1286559.0952380951,142139.2380952381,251811.95238095237,56.44657635,0.290495460210207,20.6760979408451,1.05638020993358
India,2002.0,356.0,5412.151260504202,2002.0,5555794.108263305,356.0,529.6,3010.0,2002.0,657001574.4,51795.63888888889,7.333333333333333,9.444444444444445,2002.0,7.055555555555555,11.11111111111111,166.16666666666666,16.666666666666668,19001297.222222224,19001602.777777776,53439.444444444445,93194.5,57.34184015,1.37093793900847,20.6731997171964,1.01156946489919
India,2003.0,356.0,5412.151260504202,2003.0,5720837.562464986,356.0,529.6,3010.0,2003.0,668326772.0,6949.941176470588,5.882352941176471,13.882352941176471,2003.0588235294117,6.0588235294117645,11.705882352941176,132.41176470588235,271.11764705882354,462181.76470588235,476355.5294117647,36058.82352941176,61488.117647058825,58.64355298,1.44355773291234,19.7091758741244,0.605887857091794
India,2004.0,356.0,5412.151260504202,2004.0,5604895.350140056,356.0,529.6,3010.0,2004.0,679623760.8,1287.0142857142857,7.857142857142857,13.285714285714286,2004.0,8.285714285714286,14.142857142857142,2533.8571428571427,987.5714285714286,4821228.428571428,4837216.0,542685.7142857143,901267.8571428572,60.21357973,0.110018010197153,17.5588240572864,0.765596855110284
India,2005.0,356.0,5412.151260504202,2005.0,5779550.9987114845,356.0,529.6,3010.0,2005.0,690694263.6,60160.27741935484,7.483870967741935,14.709677419354838,2005.0645161290322,7.290322580645161,14.935483870967742,162.61290322580646,219.4516129032258,909630.8387096775,924818.0322580645,233548.38709677418,375139.12903225806,62.25647853,-1.25350400207393,14.8800140528443,0.886098378458823
India,2006.0,356.0,5412.151260504202,2006.0,6085369.821568628,356.0,529.6,3010.0,2006.0,701547099.8,71578.5,6.75,16.0,2006.0,7.4,8.65,71.55,23.9,161700.0,369223.9,169500.0,263752.35,64.26483222,-0.988988302952292,17.0996791242773,2.13016842534495
India,2007.0,356.0,5412.151260504202,2007.0,6575978.779747899,356.0,529.6,3010.0,2007.0,712206656.0,97737.34,7.2,12.45,2007.05,7.3,11.6,111.8,1.65,1907150.0,1907151.65,18807.55,28454.0,66.09810297,-0.66371764877261,16.8414102457773,2.07339404668754
India,2008.0,356.0,5412.151260504202,2008.0,6665982.088347339,356.0,529.6,3010.0,2008.0,722601766.6,84990.36363636363,7.181818181818182,14.0,2008.090909090909,6.545454545454546,12.454545454545455,164.36363636363637,4.545454545454546,1053547.0909090908,1271733.4545454546,15454.545454545454,22516.727272727272,68.63567228,-2.58337749259838,19.0572058938661,3.62052323540171
India,2009.0,356.0,5412.151260504202,2009.0,6442305.551708683,356.0,529.6,3010.0,2009.0,733063927.4,20328.70588235294,6.882352941176471,13.529411764705882,2009.0,7.764705882352941,14.0,129.64705882352942,6.9411764705882355,652501.2352941176,652743.4705882353,160823.5294117647,235150.88235294117,68.39164268,-1.95146209111802,19.2155611185983,2.6515903323548
India,2010.0,356.0,5412.424581005586,2010.0,6758859.570670391,356.0,529.6,3010.0,2010.0,743588763.8,26403.666666666668,6.222222222222222,12.666666666666666,2010.0,6.444444444444445,13.777777777777779,74.66666666666667,16.944444444444443,187343.5,237749.33333333334,119388.88888888889,171749.72222222222,69.51329329,-3.25348368945179,17.520327243228,1.6350340943491
India,2011.0,356.0,5412.42339832869,2011.0,7100065.480334262,356.0,529.6,3010.0,2011.0,753937187.6,17932.976923076923,7.538461538461538,15.76923076923077,2011.0,8.076923076923077,16.76923076923077,79.84615384615384,19.23076923076923,961851.4615384615,986870.6923076923,156355.76923076922,218045.92307692306,71.70772361,-3.42928468606061,18.5055609944676,2.0020634629993
India,2012.0,356.0,5412.42339832869,2012.0,7256426.496963788,356.0,529.6,3010.0,2012.0,764082971.2,36663.2,7.4,17.1,2012.1,6.4,17.7,59.9,0.0,428086.0,431836.0,24400.0,33337.1,73.19159161,-5.00488971805303,21.7351878662519,1.31293453035324
India,2013.0,356.0,5412.42339832869,2013.0,7453196.744986072,356.0,529.6,3010.0,2013.0,774044245.6,14173.280833333336,7.083333333333333,14.416666666666666,2013.0,7.25,18.666666666666668,593.25,378.9166666666667,1392023.3333333333,1392402.25,198122.58333333334,266782.5,74.26372907,-2.64566711733892,23.3008757774803,1.5162764665975
India,2014.0,356.0,5412.42339832869,2014.0,7667795.686350975,356.0,529.6,3010.0,2014.0,783682735.2,6957.754375,7.0,15.1875,2014.0,7.125,15.3125,67.0,5.25,343998.75,384641.5,1466562.5,1943278.75,75.46845568,-1.33950896483453,22.7049198417658,1.69565958990807
India,2015.0,356.0,5412.703910614525,2015.0,7777192.366117319,356.0,529.6,3010.0,2015.0,793020595.0,41855.58772727272,6.090909090909091,14.0,2015.0454545454545,6.681818181818182,18.136363636363637,154.54545454545453,77.04545454545455,15750106.227272727,15752642.227272727,315863.63636363635,418041.36363636365,75.55797677,-1.06754907167965,23.0297689509967,2.09211521443253
India,2016.0,356.0,5412.703910614525,2016.0,7942449.911396649,356.0,529.6,3010.0,2016.0,802411989.2,21493.317499999997,5.8125,13.25,2016.0,6.3125,14.875,70.5625,19.5625,113531.25,238550.8125,160875.0,210263.375,76.5112162,-0.52788060603752,20.0812235448632,1.9373641224439
India,2017.0,356.0,5412.71186440678,2017.0,8204902.103418079,356.0,529.6,3010.0,2017.0,811698985.4,2817.458888888889,6.5,15.0,2017.0,6.833333333333333,17.38888888888889,130.33333333333334,2.4444444444444446,1240836.1666666667,1244177.5,117611.11111111111,150511.33333333334,78.14100176,-1.43948820320989,19.5049373712632,1.50731583255894
India,2018.0,356.0,5412.715909090909,2018.0,8662707.39875,356.0,529.6,3010.0,2018.0,820673996.4,23.921739130434784,6.521739130434782,12.478260869565217,2018.0434782608695,6.521739130434782,14.521739130434783,60.69565217391305,31.26086956521739,1397286.043478261,1407015.1304347827,265607.82608695654,331804.0869565217,80.04959626,-2.42697545810527,19.4905310721105,1.55821483801456
India,2019.0,356.0,5412.715909090909,2019.0,8955685.030426137,356.0,529.6,3010.0,2019.0,829359627.4,3.0142857142857147,6.928571428571429,9.857142857142858,2019.0,7.571428571428571,10.0,173.42857142857142,130.57142857142858,1657142.857142857,1657273.4285714286,843571.4285714285,1035053.0,81.50030941,-1.04961203910072,19.9766366353145,1.78482633957161
India,2020.0,356.0,5412.715909090909,2020.0,9124433.411079545,356.0,529.6,3010.0,2020.0,837686628.8,27.727272727272727,6.181818181818182,11.727272727272727,2020.0,6.454545454545454,14.727272727272727,210.54545454545453,0.18181818181818182,1786213.6363636365,1786213.8181818181,2402727.272727273,2912196.090909091,82.50568385,1.22362111042791,21.4094740100862,2.40620322673636
India,2021.0,356.0,5412.715909090909,2021.0,9526062.931647727,356.0,529.6,3010.0,2021.0,845166160.2,30.178947368421053,7.526315789473684,13.421052631578947,2021.0,7.684210526315789,18.157894736842106,111.89473684210526,33.36842105263158,201722.47368421053,201779.52631578947,411052.63157894736,475856.36842105264,86.38165694,-1.05524166809383,19.5524130311129,1.41217101040888
India,2022.0,356.0,5412.715909090909,2022.0,9959608.524346592,356.0,529.6,3010.0,2022.0,852452344.0,6.428571428571429,6.714285714285714,10.714285714285714,2022.0,7.714285714285714,15.857142857142858,315.7142857142857,180.0,313571.4285714286,313751.4285714286,600000.0,643124.0,93.29460735,-2.36247481487452,18.6103165564092,1.49248825904
India,2023.0,356.0,5403.320872274143,2023.0,10791728.744890966,356.0,529.6,3010.0,2023.0,860259534.6,18.705882352941178,7.294117647058823,15.470588235294118,2023.0,7.647058823529412,15.235294117647058,125.58823529411765,49.705882352941174,896533.5294117647,896595.0,7529.411764705882,7751.470588235294,97.13499264,-0.878449448896405,18.398392023483,0.771720975088408
Iran,2000.0,364.0,5409.6719160104985,2000.0,837489.5773490813,364.0,529.6,3010.0,2000.0,39793834.4,3266.04,3.6,8.8,2000.0,3.6,9.0,17.6,3.0,580.0,1783.0,1200.0,2186.0,54.89515197000001,11.3886353724995,8.01538330547552,0.0355866340459482
Iran,2001.0,364.0,5409.6719160104985,2001.0,838092.3580839895,364.0,529.6,3010.0,2001.0,40400084.8,22974.98,8.0,9.0,2001.0,8.0,9.8,95.2,56.8,241250.0,241306.8,20760.0,36778.2,56.44657635,11.3886353724995,6.51131335549761,0.321660450665872
Iran,2002.0,364.0,5409.6657894736845,2002.0,865334.9009473685,364.0,529.6,3010.0,2002.0,40801193.0,12732.011111111111,5.777777777777778,16.333333333333332,2002.0,5.777777777777778,17.22222222222222,32.333333333333336,156.22222222222223,38416.666666666664,39072.88888888889,40340.0,70350.0,57.34184015,11.3886353724995,6.92658410154237,2.73611498143821
Iran,2003.0,364.0,5409.6719160104985,2003.0,846469.1205249344,364.0,529.6,3010.0,2003.0,41270278.4,432.5428571428571,6.285714285714286,16.142857142857142,2003.0,6.285714285714286,16.285714285714285,3831.0,3249.0,29792.85714285714,42631.857142857145,74643.42857142857,127283.28571428571,58.64355298,11.3886353724995,9.35332174710251,1.89418626210645
Iran,2004.0,364.0,5409.6719160104985,2004.0,866762.6691601049,364.0,529.6,3010.0,2004.0,42025946.4,145568.76666666666,6.333333333333333,17.333333333333332,2004.0,6.333333333333333,23.666666666666668,23.0,107.0,906.6666666666666,2347.0,55080.0,91474.66666666667,60.21357973,11.3886353724995,11.1765009657575,1.61769687940599
Iran,2005.0,364.0,5409.6719160104985,2005.0,896627.8170603674,364.0,529.6,3010.0,2005.0,42815744.2,3615.9666666666667,5.0,16.77777777777778,2005.0,5.111111111111111,13.777777777777779,81.55555555555556,180.11111111111111,14029.666666666666,14404.222222222223,8888.888888888889,14277.888888888889,62.25647853000001,11.3886353724995,9.5267245502464,1.28425430110396
Iran,2006.0,364.0,5409.65963060686,2006.0,864049.064353562,364.0,529.6,3010.0,2006.0,43602674.8,4581.775,3.75,18.5,2006.0,3.75,19.75,19.25,373.5,42450.0,42823.5,14565.5,22664.75,64.26483222,11.3886353724995,7.71290041746767,0.872560020168686
Iran,2007.0,364.0,5409.6657894736845,2007.0,857202.5851578948,364.0,529.6,3010.0,2007.0,44247279.6,5910.0,6.0,16.5,2007.0,6.0,19.5,12.0,4.5,92500.0,92504.5,11000.0,16642.0,66.09810297,11.3886353724995,5.94087508699143,0.576946135205803
Iran,2008.0,364.0,5409.6657894736845,2008.0,694227.2073947368,364.0,529.6,3010.0,2008.0,44774790.0,1421.3200000000002,6.4,5.4,2008.0,6.4,5.8,11.2,59.0,4380.0,4439.0,0.0,0.0,68.63567228,11.3886353724995,3.93382531374227,0.487596567099901
Iran,2009.0,364.0,5409.6719160104985,2009.0,677870.1711811024,364.0,529.6,3010.0,2009.0,45320642.8,5.0,11.0,3.0,2009.0,11.0,3.0,0.0,269.0,0.0,269.0,0.0,0.0,68.39164268,11.3886353724995,4.49584531159985,0.720530462049909
Iran,2010.0,364.0,5409.934554973822,2010.0,712296.6506806283,364.0,529.6,3010.0,2010.0,45881839.4,5.58,7.8,19.8,2010.0,7.8,20.0,2.0,100.6,150.0,950.6,0.0,0.0,69.51329329,11.3886353724995,4.05805118001816,0.749168626269064
Iran,2012.0,364.0,5409.929133858268,2012.0,691842.5104461942,364.0,529.6,3010.0,2012.0,47038946.8,2876.825,7.75,11.75,2012.0,7.75,12.5,79.75,566.75,16510.0,17076.75,125000.0,170784.75,73.19159161,11.3886353724995,1.15421603802317,0.723850091355471
